doc_id,sentence,label,participants_count,interventions_count,outcomes_count
10997806,The best prognostic factor for one-year survival was the response rate ( P < 0.0001 ) .,outcomes,0,0,4
10997806,"With a relative dose intensity of paclitaxel 0.94 in both groups , neurotoxicity ( P = 0.025 ) and leucopenia ( P = 0.038 ) were more pronounced in group B patients .",outcomes,0,0,2
10997806,No toxic death was observed .,outcomes,0,0,2
10997806,CONCLUSIONS Higher dose paclitaxel prolongs the median time to progression but causes more neurotoxicity and leucopenia .,none,0,0,0
10997806,"The better response rate , the longer overall and better one-year survival seen with the higher dose of paclitaxel are not statistically significant .",none,0,0,0
1100179,Analysis of treatment in childhood leukaemia .,outcomes,0,0,3
1100179,I. Predisposition to methotrexate-induced neutropenia after craniospinal irradiation .,none,0,0,0
1100179,Report to the Medical Research Council of the Working Party on Leukaemia in Childhood .,none,0,0,0
1100179,The degree of drug-induced neutropenia resulting from a controlled trial ( UKALL I ) of treatment in acute lymphoblastic leukaemia was analysed .,outcomes,0,0,1
1100179,"The main agent associated with severe neutropenia was methotrexate , and methotrexate-induced neutropenia was significantly greater in patients who had received craniospinal irradiation .",outcomes,0,1,4
1100179,The synergistic toxic effect of irradiation followed by methotrexate treatment seems to have contributed to three of the five deaths which occurred in complete remission in this trial ; all deaths in remission occurred in patients who had received central nervous system prophylaxis .,outcomes,0,0,7
1100179,"Analysis of patients who subsequently relapsed compared with those still in remission after 18 months of treatment indicated that the former , on average , had slightly lower neutrophil counts .",outcomes,0,0,3
1100179,This suggests that the children who relapsed did not receive any less aggressive treatment than those who remained in remission .,none,0,0,0
11004058,The effect of systemic lidocaine on pain and secondary hyperalgesia associated with the heat/capsaicin sensitization model in healthy volunteers .,participants,8,1,3
11004058,"UNLABELLED Although effective in neuropathic pain , the efficacy of systemic lidocaine in non-neuropathic pain remains uncertain .",participants,2,1,0
11004058,We investigated the analgesic effect of systemic lidocaine on the heat/capsaicin sensitization model of experimental pain in 24 volunteers .,participants,6,2,0
11004058,"Sensitization was produced by heating the skin to 45 degrees C for 5 min , followed by a 30-min application of 0.075 % capsaicin cream , and maintained by periodically reheating the sensitized skin .",interventions,0,5,0
11004058,"Subjects received IV lidocaine ( bolus 2 mg/kg , then infusion 3 mg. kg .",interventions,0,1,0
11004058,"h ) , or saline for 85 min .",interventions,0,1,0
11004058,"Areas of secondary hyperalgesia , heat pain detection thresholds , and painfulness of stimulation with 45 degrees C for 1 min ( long thermal stimulation ) were quantified .",none,0,0,0
11004058,"Systemic lidocaine reduced the area of secondary hyperalgesia to brush , but not to von Frey hair stimulation .",outcomes,0,1,2
11004058,Lidocaine did not alter heat pain detection thresholds or painfulness of long thermal stimulation in normal skin .,outcomes,0,1,9
11004058,"We conclude that , at infusion rates in the low- to mid-antiarrhythmic range , lidocaine has no effect on acute nociceptive pain but does have a limited and selective effect on secondary hyperalgesia .",outcomes,0,0,5
11004058,IMPLICATIONS The efficacy of systemic lidocaine in nonneuropathic pain remains uncertain .,outcomes,0,1,3
11004058,This study investigates the effect of systemic lidocaine on experimental-induced hyperalgesia in 25 volunteers .,outcomes,0,1,2
11004058,Hyperalgesia was induced by using an experimental pain model that uses heat and capsaicin in combination .,outcomes,0,0,1
11004058,Systemic lidocaine showed a selective effect on secondary hyperalgesia .,interventions,0,1,0
11013280,Phase III comparative study of high-dose cisplatin versus a combination of paclitaxel and cisplatin in patients with advanced non-small-cell lung cancer .,participants,7,5,0
11013280,PURPOSE New effective chemotherapy is needed to improve the outcome of patients with advanced non-small-cell lung cancer ( NSCLC ) .,participants,10,0,0
11013280,Paclitaxel administered as a single agent or in combination with cisplatin has been shown to be a potentially new useful agent for the treatment of NSCLC .,interventions,0,2,0
11013280,"PATIENTS AND METHODS Between January 1995 and April 1996 , 414 patients with stage IIIB or IV NSCLC were randomized to received either a control arm of high-dose cisplatin ( 100 mg/m ( 2 ) ) or a combination of paclitaxel ( 175 mg/m ( 2 ) , 3-hour infusion ) and cisplatin ( 80 mg/m ( 2 ) ) every 21 days .",interventions,0,6,0
11013280,"RESULTS Compared with the cisplatin-only arm , there was a 9 % improvement ( 95 % confidence interval , 0 % to 19 % ) in overall response rate for the paclitaxel/cisplatin arm ( 17 % v 26 % , respectively ; P=.028 ) .",outcomes,0,1,3
11013280,"Median time to progression was 2.7 and 4.1 months in the control and paclitaxel/cisplatin arm , respectively ( P=.026 ) .",outcomes,0,1,4
11013280,"The study , however , failed to show a significant improvement in median survival for the paclitaxel/cisplatin arm ( 8.6 months in the control arm v 8.1 months in the paclitaxel/cisplatin arm , P=.862 ) .",outcomes,0,1,2
11013280,"There was more hematotoxicity , peripheral neuropathy , and arthralgia/myalgia on the paclitaxel/cisplatin arm , whereas the high-dose cisplatin arm produced more ototoxicity , nausea , vomiting , and nephrotoxicity .",outcomes,0,2,16
11013280,Quality of life ( QOL ) was similar overall between the two arms .,outcomes,0,0,6
11013280,CONCLUSION This large randomized phase III trial failed to show a significant improvement in survival for the paclitaxel/cisplatin combination compared with high-dose cisplatin in patients with advanced NSCLC .,interventions,0,2,0
11013280,"However , the paclitaxel/cisplatin combination did produce a better clinical response , resulting in an increased time to progression while providing a similar QOL .",interventions,0,1,0
11013281,Treatment of brain metastases of small-cell lung cancer : comparing teniposide and teniposide with whole-brain radiotherapy -- a phase III study of the European Organization for the Research and Treatment of Cancer Lung Cancer Cooperative Group .,interventions,0,5,0
11013281,PURPOSE Approximately 60 % of patients with small-cell lung cancer ( SCLC ) develop brain metastases .,participants,8,0,0
11013281,Whole-brain radiotherapy ( WBRT ) gives symptomatic improvement in more than 50 % of these patients .,interventions,0,5,0
11013281,"Because brain metastases are a sign of systemic progression , and chemotherapy was found to be effective as well , it becomes questionable whether WBRT is the only appropriate therapy in this situation .",interventions,0,1,0
11013281,"PATIENTS AND METHODS In a phase III study , SCLC patients with brain metastases were randomized to receive teniposide with or without WBRT .",interventions,0,2,0
11013281,"Teniposide 120 mg/m ( 2 ) was given intravenously three times a week , every 3 weeks .",interventions,0,1,0
11013281,WBRT ( 10 fractions of 3 Gy ) had to start within 3 weeks from the start of chemotherapy .,interventions,0,2,0
11013281,Response was measured clinically and by computed tomography of the brain .,outcomes,0,0,6
11013281,RESULTS One hundred twenty eligible patients were randomized .,participants,5,0,0
11013281,"A 57 % response rate was seen in the combined-modality arm ( 95 % confidence interval [ CI ] , 43 % to 69 % ) , and a 22 % response rate was seen in the teniposide-alone arm ( 95 % CI , 12 % to 34 % ) ( P < .001 ) .",outcomes,0,1,4
11013281,Time to progression in the brain was longer in the combined-modality group ( P=.005 ) .,outcomes,0,0,7
11013281,Clinical response and response outside the brain were not different .,outcomes,0,0,2
11013281,The median survival time was 3.5 months in the combined-modality arm and 3.2 months in the teniposide-alone arm .,outcomes,0,1,3
11013281,Overall survival in both groups was not different ( P=.087 ) .,none,0,0,0
11013281,CONCLUSION Adding WBRT to teniposide results in a much higher response rate of brain metastases and in a longer time to progression of brain metastases than teniposide alone .,interventions,0,2,2
11013281,Survival was poor in both groups and not significantly different .,outcomes,0,0,1
11013775,[ Effectiveness of morphine by periarticular injections after shoulder arthroscopy ] .,interventions,0,1,0
11013775,Peripheral opioid receptors have been found in inflamed synovia and the analgesic effect of intra-articularly administered morphine after arthroscopic knee surgery has been proven .,interventions,0,1,0
11013775,There is controversy about efficacy of intraarticular morphine after shoulder arthroscopy .,interventions,0,1,0
11013775,Thirty-two patients with impingement syndrome underwent subacromial decompression in the course of arthroscopic shoulder surgery .,interventions,0,3,0
11013775,At the end of the operation morphine ( 5 mg ) or saline was injected periarticularly .,interventions,0,7,0
11013775,"Pain intensity ( rest and passive mobilisation ) was recorded after recovery and after 1,2,4 , and 24 hours ( Numeric Rating Scale ) ; the use of rescue medication ( piritramide by patient controlled analgesia ) was noted .",outcomes,0,1,14
11013775,No relevant pain reduction was apparent in the morphine group .,outcomes,0,0,2
11013775,Piritramide consumption was identical in both groups ( 19.7 +/- 16 mg vs. 19.8 +/- 19 mg ) .,outcomes,0,1,2
11013775,We conclude that periarticularly administered morphine in arthroscopic subacromial decompression in the dosage applied in this study does exert no relevant analgesic effect .,outcomes,0,1,2
11013775,"This is possibly due to the fact that either subacromial tissue , despite of chronic inflammation , does not show the same reagibility as synovia or it is a problem of the nearly complete resection of the subacromial bursa .",none,0,0,0
11015817,Cost-effectiveness of clozapine compared with conventional antipsychotic medication for patients in state hospitals .,participants,4,0,0
11015817,"BACKGROUND An open-label , randomized controlled trial compared clozapine with physicians'-choice medications among long-term state hospital inpatients in Connecticut .",participants,4,1,0
11015817,The goal was to examine clozapine 's cost-effectiveness in routine practice for people experiencing lengthy hospitalizations .,participants,4,0,1
11015817,METHODS Long-stay patients with schizophrenia in a state hospital were randomly assigned to begin open-label clozapine ( n = 138 ) or to continue receiving conventional antipsychotic medications ( n = 89 ) .,interventions,2,6,0
11015817,"We interviewed study participants every 4 months for 2 years to assess psychiatric symptoms and functional status , and we collected continuous measures of prescribed medications , service utilization , and other costs .",outcomes,0,0,5
11015817,We used both parametric and nonparametric techniques to examine changes in cost and parametric analyses to examine changes in effectiveness .,outcomes,0,0,8
11015817,We used bootstrap techniques to estimate incremental cost-effectiveness ratios and create cost-effectiveness acceptability curves .,outcomes,0,0,7
11015817,"RESULTS Both groups incurred similar costs during the 2-year study period , with a trend for clozapine to be less costly than usual care in the second study year .",none,0,0,0
11015817,Clozapine was more effective than usual care on many but not all measures .,interventions,0,1,1
11015817,"With the use of effectiveness measures that favored clozapine ( extrapyramidal side effects , disruptiveness ) , bootstrap techniques indicated that , even when a payer is unwilling to incur any additional cost for gains in effectiveness , the probability that clozapine is more cost-effective than usual care is at least 0.80 .",outcomes,0,1,4
11015817,"These findings were not as evident when outcomes where clozapine was not clearly superior ( psychotic symptoms , weight gain ) were examined .",outcomes,0,0,4
11015817,CONCLUSION Clozapine demonstrated cost-effectiveness on some but not all measures of effectiveness when the alternative was a range of conventional antipsychotic medications .,interventions,0,1,1
11021553,Beta radiation as an adjunct to low-risk trabeculectomy .,interventions,1,2,0
11021553,PURPOSE To assess a single dose of intraoperative beta radiation used to enhance the success rate of trabeculectomy in a population of low-risk glaucoma patients in whom antimetabolites might not be indicated .,interventions,1,3,0
11021553,"METHODS A prospective randomized trial of 65 eyes was designed , with 31 eyes receiving 750 rads of intraoperative beta radiation ( group 1 ) , and 34 eyes receiving no supplementation ( group 2 ) .",interventions,3,9,0
11021553,RESULTS Mean follow-up time was 24 months .,none,0,0,0
11021553,"Mean postoperative intraocular pressure was 12.2 mmHg in group 1 , and 13.7 mmHg in group 2 ( P = 0.16 ) .",outcomes,0,0,4
11021553,"Mean decrease in intraocular pressure was 10.3 mmHg in group 1 , and 9.3 mmHg in group 2 ( P = 0.49 ) .",outcomes,0,0,2
11021553,The two groups were not significantly different in terms of surgical complications .,outcomes,0,0,2
11021553,"CONCLUSION For this population of low-risk patients , there was no significant difference in outcome after applications of a single intraoperative dose of beta radiation .",participants,2,2,0
11022066,Outcomes of early endovascular versus surgical treatment of ruptured cerebral aneurysms .,outcomes,0,2,10
11022066,A prospective randomized study .,none,0,0,0
11022066,BACKGROUND AND PURPOSE This prospective study was conducted to compare the outcomes of surgical clipping and endovascular treatment in acute ( < 72 hours ) aneurysmal subarachnoid hemorrhage ( SAH ) .,interventions,0,5,0
11022066,METHODS One hundred nine consecutive patients were randomly assigned to either surgical ( n=57 ) or endovascular ( n=52 ) treatment .,participants,3,2,0
11022066,Clinical and neuropsychological outcome was assessed at 3 and 12 months after treatment ; MRI of the brain was performed at 12 months .,none,0,0,0
11022066,Follow-up angiography was scheduled after clipping and 3 and 12 months after endovascular treatment .,interventions,0,2,0
11022066,"RESULTS One year postoperatively , 43/41 ( surgical/endovascular ) patients had good or moderate recovery , 5/4 had severe disability or were in a vegetative state , and 9/7 had died ( NS ) according to intention to treat .",outcomes,0,0,10
11022066,Patients with good clinical recovery did not differ in their neuropsychological test scores .,outcomes,0,0,5
11022066,"Symptomatic vasospasm ( OR 2.47 ; 95 % CI 1.45 to 4.19 ; P < 0.001 ) , poorer Hunt and Hess grade ( OR 2.50 ; 95 % CI 1.31 to 4.75 ; P=0.005 ) , need for permanent shunt ( OR 8.90 ; 95 % CI 1.80 to 44.15 ; P=0.008 ) , and larger size of the aneurysm ( OR 1 .",outcomes,0,0,15
11022066,22 ; 95 % CI 1.02 to 1.45 ; P=0.032 ) independently predicted worsened clinical outcome regardless of the treatment modality .,outcomes,0,0,2
11022066,"In MRI , superficial brain retraction deficits ( P < 0.001 ) and ischemic lesions in the territory of the ruptured aneurysm ( P=0.025 ) were more frequent in the surgical group .",outcomes,0,1,8
11022066,Kaplan-Meier analysis ( mean+/-SD follow-up 39+/-18 months ) revealed equal survival in both treatment groups .,outcomes,0,0,1
11022066,No late rebleedings have occurred .,outcomes,0,0,2
11022066,CONCLUSIONS One-year clinical and neuropsychological outcomes seem comparable after early surgical and endovascular treatment of ruptured intracranial aneurysms .,none,0,0,0
11022066,The long-term efficacy of endovascular treatment in preventing rebleeding remains open .,outcomes,0,0,1
11028492,Short- and long-term results after thrombolytic treatment of deep venous thrombosis .,interventions,0,2,0
11028492,OBJECTIVES The goal of this study was to assess the short- and long-term efficacy of different thrombolytic therapy regimens in patients with leg or pelvic deep venous thrombosis ( DVT ) .,interventions,0,2,0
11028492,BACKGROUND It is unclear whether locoregional or systemic thrombolysis is superior in treating acute leg DVT or even whether lysis is more effective than anticoagulation therapy in preventing postthrombotic syndrome .,none,0,0,0
11028492,"METHODS A total of 250 patients averaging 40 years of age with acute DVT were randomized into five groups to receive full heparinization ( 1,000 IU/h ) and compression treatment , with four groups also administered locoregional tissue plasminogen activator ( 20 mg/day ) or urokinase ( 100,000 IU/day ) or systemic streptokinase ( 3,000,000 IU daily ) or urokinase ( 5,000,000 IU daily ) .",interventions,0,39,0
11028492,All groups then received anticoagulation and compression treatment for one year .,interventions,0,7,0
11028492,Primary efficacy criteria included the change after one year in the number of closed vein segments and the occurrence of postthrombotic syndrome .,outcomes,0,0,3
11028492,RESULTS Systemic thrombolytic therapy significantly reduced the number of closed vein segments after 12 months in patients with acute DVT compared with conventional treatment ( p < 0.05 ) .,interventions,0,3,3
11028492,Postthrombotic syndrome also occurred with less frequency in systemically treated patients versus controls ( p < 0.001 ) .,outcomes,0,0,2
11028492,High-dose thrombolysis led to better rates of complete recanalization after seven days ( p < 0.01 ) than locoregional lysis .,outcomes,0,0,2
11028492,"However , 12 patients receiving thrombolysis ( 9 systemic , 3 local ) suffered major bleeding complications ; 9 patients on systemic treatment developed pulmonary emboli .",outcomes,0,0,5
11028492,CONCLUSIONS Systemic thrombolytic treatment for acute DVT achieved a significantly better short- and long-term clinical outcome than conventional heparin/anticoagulation therapy but at the expense of a serious increase in major bleeding and pulmonary emboli .,interventions,0,3,0
11028492,"Given the inherent risks for such serious complications , systemic thrombolysis , although effective , should be used selectively in limb-threatening thrombotic situations .",none,0,0,0
11029345,Tromethamine buffer modifies the depressant effect of permissive hypercapnia on myocardial contractility in patients with acute respiratory distress syndrome .,participants,4,2,2
11029345,"In patients with acute respiratory distress syndrome ( ARDS ) , permissive hypercapnia is a strategy to decrease airway pressures to prevent ventilator-induced lung damage by lowering tidal volumes and tolerating higher arterial carbon dioxide tension .",participants,6,0,0
11029345,"However , in experimental studies hypercapnia impairs myocardial contractility and hemodynamic function .",none,0,0,0
11029345,We investigated the effect of short-term permissive hypercapnia on myocardial contractility and hemodynamics in patients with ARDS .,none,0,0,0
11029345,"We hypothesized that the administration of tromethamine ( THAM ) , a buffer which does not increase carbon dioxide production , would modify these changes .",interventions,0,4,0
11029345,"In 12 patients with ARDS , permissive hypercapnia was implemented for 2 h with a target Pa ( CO ( 2 ) ) of 80 mm Hg .",participants,1,0,0
11029345,"Patients were randomized to have respiratory acidosis corrected by THAM ( pH-corrected group ) , or not corrected ( pH-uncorrected group ) .",interventions,0,1,0
11029345,"Hemodynamic responses were measured , and transesophageal echocardiography ( TEE ) was used to determine myocardial contractility .",outcomes,0,0,2
11029345,Permissive hypercapnia resulted in significant decreases in systemic vascular resistance ( SVR ) and increases in cardiac output ( Q ) .,outcomes,0,0,15
11029345,"Myocardial contractility decreased in both groups but significantly less in the pH-corrected group ( approximately 10 % ) than in the pH-uncorrected group ( approximately 18 % , p < 0.05 ) .",outcomes,0,0,2
11029345,Mean arterial pressure decreased and mean pulmonary arterial pressure increased significantly only in the pH-uncorrected group .,outcomes,0,0,7
11029345,All values returned to baseline conditions 1 h after permissive hypercapnia was terminated .,none,0,0,0
11029345,Our study demonstrates a reversible depression of myocardial contractility and hemodynamic alterations during rapid permissive hypercapnia which were attenuated by buffering with THAM .,outcomes,0,1,4
11029345,This may have applicability to the clinical strategy of permissive hypercapnia and allow the benefit of decreased airway pressures to be realized while minimizing the adverse hemodynamic effects of hypercapnic acidosis .,outcomes,0,0,2
11029568,Epidural fentanyl-bupivacaine compared with clonidine-bupivacaine for analgesia in labour .,participants,3,3,0
11029568,Alpha-adrenergic agonists produce pain relief through an opioid independent mechanism and may be alternatives to opioids for combination with local anaesthetics for analgesia during labour .,outcomes,0,0,2
11029568,We studied 41 pregnant women .,participants,2,0,0
11029568,Epidural block was performed with 75 microg clonidine ( n = 20 ) or 50 microg fentanyl ( n = 21 ) combined with 0.125 % bupivacaine ( 10 mL ) .,interventions,0,9,0
11029568,Maternal vital parameters were measured .,outcomes,0,0,3
11029568,Analgesia was evaluated using a visual analogue scale ( VAS ) ; sedation was scored using a five-point scale .,outcomes,0,0,2
11029568,"There were no differences in maternal vital parameters , fetal heart rate ( FHR ) or Apgar scores between the groups .",outcomes,0,0,13
11029568,Analgesia lasted longer in the bupivacaine-clonidine group ( 139.4 +/- 31 min ) compared with the bupivacaine-fentanyl group ( 127.9 +/- 48 min ) ( P = 0.42 ) .,interventions,0,2,0
11029568,Additional analgesic requirement was more often in the fentanyl-bupivacaine group and total bupivacaine requirement was less in the clonidine-bupivacaine group ( 22.5 +/- 12.5 mg vs. 30.9 +/- 12.8 mg ) ( P = 0.04 ) .,outcomes,0,2,3
11029568,"This small study confirms that this combination of bupivacaine and clonidine provides satisfactory analgesia for first-stage labour , and of longer duration than bupivacaine-fentanyl .",interventions,0,3,3
11034038,"Randomized , placebo-controlled trial of oral phytonadione for excessive anticoagulation .",outcomes,0,1,3
11034038,STUDY OBJECTIVE To compare the efficacy of managing excessive anticoagulation in the absence of bleeding by either omitting warfarin therapy alone or administering oral phytonadione in addition to omitting warfarin therapy .,interventions,0,1,0
11034038,"DESIGN Randomized , double-blind , placebo-controlled study .",none,0,0,0
11034038,SETTING Clinical pharmacy anticoagulation service in a group model health maintenance organization .,none,0,0,0
11034038,SUBJECTS Thirty nonbleeding patients with international normalized ratios ( INRs ) ranging from 6.0-10.0 .,participants,14,0,0
11034038,INTERVENTIONS Patients were randomized to receive either a single oral dose of phytonadione 2.5 mg or placebo .,participants,17,8,0
11034038,Both groups omitted warfarin doses until the INR became less than or equal to 4.0 .,interventions,0,13,0
11034038,"MEASUREMENTS AND RESULTS The mean calculated time to reach an INR of 4.0 was significantly greater in the placebo than the phytonadione group ( 2.6 vs 1.4 days , p=0.006 ) .",outcomes,0,0,9
11034038,Overcorrection of anticoagulation was significantly more common in patients receiving phytonadione .,outcomes,0,0,3
11034038,Overt warfarin resistance was not observed in either group after reinitiating warfarin therapy .,outcomes,0,0,3
11034038,"No major bleeding or thromboembolic complications occurred , and minor bleeding episodes were similar in both groups .",outcomes,0,0,6
11034038,CONCLUSION The addition of oral phytonadione 2.5 mg reduced the time to achieve an INR of 4.0 by approximately 1 day compared with omitting warfarin therapy alone .,none,0,0,0
11034038,Adverse events did not differ between the two groups .,none,0,0,0
11034038,Both strategies were effective in managing asymptomatic patients with INRs of 6.0-10.0 .,none,0,0,0
11034038,Oral phytonadione may be most appropriate for patients at high risk for bleeding in whom the benefit of prompt INR reduction would outweigh the thromboembolic risk associated with INR overcorrection .,outcomes,0,0,5
11034934,"VLDL , apolipoproteins B , CIII , and E , and risk of recurrent coronary events in the Cholesterol and Recurrent Events ( CARE ) trial .",outcomes,0,0,8
11034934,"BACKGROUND Plasma triglyceride concentration has been an inconsistent independent risk factor for coronary heart disease , perhaps because of the metabolic heterogeneity among VLDL particles , the main carriers of triglycerides in plasma .",none,0,0,0
11034934,"METHODS AND RESULTS We conducted a prospective , nested case-control study in the Cholesterol and Recurrent Events ( CARE ) trial , a randomized placebo-controlled trial of pravastatin in 4159 patients with myocardial infarction and average LDL concentrations at baseline ( 115 to 174 mg/dL , mean 139 mg/dL ) .",participants,21,2,0
11034934,"Baseline concentrations of VLDL-apolipoprotein ( apo ) B ( the VLDL particle concentration ) , VLDL lipids , and apoCIII and apoE in VLDL+LDL and in HDL were compared in patients who had either a myocardial infarction or coronary death ( cases , n=418 ) with those in patients who did not have a cardiovascular event ( control subjects , n=370 ) in 5 years of follow-up .",participants,20,0,18
11034934,"VLDL-cholesterol , VLDL-triglyceride , VLDL-apoB , apoCIII and apoE in VLDL+LDL and apoE in HDL were all interrelated , and each was a univariate predictor of subsequent coronary events .",outcomes,0,0,12
11034934,"The significant independent predictors were VLDL-apoB ( relative risk [ RR ] 3.2 for highest to lowest quintiles , P : =0.04 ) , apoCIII in VLDL+LDL ( RR 2.3 , P : =0.04 ) , and apoE in HDL ( RR 1.8 , P : =0.02 ) .",outcomes,0,0,7
11034934,"Plasma triglycerides , a univariate predictor of coronary events ( RR 1.6 , P : =0.03 ) , was not related to coronary events ( RR 1.3 , P : =0.6 ) when apoCIII in VLDL+LDL was included in the model , whereas apoCIII remained significant .",outcomes,0,0,10
11034934,Adjustment for LDL- and HDL-cholesterol did not affect these results .,outcomes,0,0,3
11034934,CONCLUSIONS The plasma concentrations of VLDL particles and apoCIII in VLDL and LDL are more specific measures of coronary heart disease risk than plasma triglycerides perhaps because their known metabolic properties link them more closely to atherosclerosis .,outcomes,0,0,8
11041498,An evaluation of chemical arthrodesis of the proximal interphalangeal joint in the horse by using monoiodoacetate .,participants,6,1,0
11041498,The use of monoiodoacetate ( MIA ) for arthrodesis of the proximal interphalangeal joint ( PIJ ) and the effect of exercise on the degree of fusion were investigated .,interventions,0,4,0
11041498,"Eight horses received 3 injections ( Weeks 0 , 3 , 6 ) of MIA ( 2 mL ; 60 mg/mL ) into the right or left front PIJ .",participants,2,1,0
11041498,"Peri-operatively , the horses received phenylbutazone , butorphanol , and abaxial sesamoidean nerve blocks to relieve pain .",interventions,0,6,0
11041498,"During the study , the horses were monitored for general health , lameness , and swelling around the injection area .",none,0,0,0
11041498,Radiographs were taken biweekly to evaluate bony fusion .,none,0,0,0
11041498,Horses were randomly divided into non-exercised and exercised groups .,none,0,0,0
11041498,"Exercise consisted of 20 minutes of trotting on a treadmill ( 4 m/s ) , 3 days per week for 13 weeks .",interventions,0,1,0
11041498,The horses were euthanized at 24 weeks .,none,0,0,0
11041498,Slab sections of the PIJ were evaluated grossly and radiographically for bony fusion .,none,0,0,0
11041498,Histologic examinations were performed to evaluate articular cartilage .,none,0,0,0
11041498,"Three horses were excluded from the study after developing soft tissue necrosis around the injection site , septic arthritis , and necrotic tendinitis .",none,0,0,0
11041498,"The remaining horses remained healthy , developed a grade 1 to 4 lameness with minimal to severe swelling in the PIJ region .",none,0,0,0
11041498,"All 5 horses showed radiographic evidence of bony fusion , however , no fusion was present when injected joints were examined on postmortem examination .",outcomes,0,0,2
11041498,"Histologic examination revealed thinning of the cartilage , diffuse necrosis of chondrocytes , with the calcified zone intact .",outcomes,0,0,8
11041498,"Subjectively , exercise did not influence the degree of cartilage destruction .",outcomes,0,0,4
11041498,"Based on this study , chemical arthrodesis can not be advocated in clinical cases because of the high complication rate and lack of bony fusion .",outcomes,0,2,4
11045790,Randomized trial of fenretinide in superficial bladder cancer using DNA flow cytometry as an intermediate end point .,participants,3,1,0
11045790,Retinoids have shown a potential activity in preventing tumor recurrence in superficial bladder cancer .,none,0,0,0
11045790,We assessed the activity of the synthetic retinoid fenretinide in superficial bladder cancer using DNA flow cytometry and conventional cytology as surrogate biomarkers .,interventions,0,3,0
11045790,"A total of 99 subjects with resected superficial bladder cancer ( pTa , pT1 ) were randomized to either fenretinide ( 200 mg day p.o .",interventions,0,7,0
11045790,for 24 months ) or no intervention .,interventions,0,2,0
11045790,"Cystoscopy and bladder washing for DNA flow cytometry end points ( proportion of DNA aneuploid histograms , hyperdiploid fraction , and percentage of apoptotic cells ) and proportion of abnormal cytological examinations were repeated every 4 months for up to 36 months .",outcomes,0,0,3
11045790,The primary study end point was the proportion of DNA aneuploid histograms after 12 months .,outcomes,0,0,5
11045790,"This figure was 48.9 % in the fenretinide arm and 41.9 % in the control arm ( odds ratio , 1.16 ; 95 % confidence interval , 0.44-3.07 ) .",interventions,0,1,0
11045790,"There was no difference in any other response biomarker between the two groups up to 36 months , nor was any biomarker able to predict recurrence risk .",outcomes,0,0,2
11045790,Recurrence-free survival was comparable between the arms ( 27 events in the fenretinide arm versus 21 in the control arm ; P = 0.36 ) .,outcomes,0,0,2
11045790,"Twelve subjects in the fenretinide arm complained of diminished dark adaptability , and nine subjects in the fenretinide arm versus one control subject had mild dermatological alterations .",outcomes,0,0,5
11045790,We conclude that fenretinide showed a lack of effect on the DNA content distribution and the morphology of urothelial cells obtained in serial bladder washings .,outcomes,0,0,6
11045790,Recurrence-free survival was comparable between groups .,outcomes,0,0,2
11045790,"Because our data are hampered by the lack of predictivity of the selected biomarkers , additional studies are necessary to assess the activity of fenretinide in preventing bladder cancer .",none,0,0,0
11053333,Effect of systemic nitric oxide synthase inhibition on postexercise hypotension in humans .,interventions,2,3,0
11053333,An acute bout of aerobic exercise results in a reduced blood pressure that lasts several hours .,outcomes,0,0,2
11053333,Animal studies suggest this response is mediated by increased production of nitric oxide .,none,0,0,0
11053333,We tested the extent to which systemic nitric oxide synthase inhibition [ N ( G ) -monomethyl-L-arginine ( L-NMMA ) ] can reverse the drop in blood pressure that occurs after exercise in humans .,outcomes,0,0,2
11053333,Eight healthy subjects underwent parallel experiments on 2 separate days .,participants,1,0,0
11053333,The order of the experiments was randomized between sham ( 60 min of seated upright rest ) and exercise ( 60 min of upright cycling at 60 % peak aerobic capacity ) .,interventions,0,20,0
11053333,"After both sham and exercise , subjects received , in sequence , systemic alpha-adrenergic blockade ( phentolamine ) and L-NMMA .",none,0,0,0
11053333,Phentolamine was given first to isolate the contribution of nitric oxide to postexercise hypotension by preventing reflex changes in sympathetic tone that result from systemic nitric oxide synthase inhibition and to control for alterations in resting sympathetic activity after exercise .,none,0,0,0
11053333,"During each condition , systemic and regional hemodynamics were measured .",outcomes,0,0,4
11053333,"Throughout the study , arterial pressure and vascular resistances remained lower postexercise vs. postsham despite nitric oxide synthase inhibition ( e.g. , mean arterial pressure after L-NMMA was 108.0+/-2.4 mmHg postsham vs. 102.1+/-3.3 mmHg postexercise ; P < 0.05 ) .",outcomes,0,0,13
11053333,Thus it does not appear that postexercise hypotension is dependent on increased production of nitric oxide in humans .,outcomes,0,0,6
11056245,Depressive mood symptoms associated with ovarian suppression .,none,0,0,0
11056245,OBJECTIVE To determine if sertraline is helpful in the management of depressive symptoms associated with ovarian suppression during GnRH agonist therapy as compared with a placebo-controlled group .,interventions,0,5,0
11056245,DESIGN Double-blind placebo-controlled prospective study design .,none,0,0,0
11056245,SETTING An obstetrics/gynecological office specializing in infertility in an academic environment .,none,0,0,0
11056245,PATIENT ( S ) Premenstrual women with laparoscopically diagnosed endometriosis who required GnRH agonist therapy for treatment and did not have significant depressive or premenstrual mood symptoms at baseline .,participants,20,3,0
11056245,INTERVENTION ( S ) Participants were randomly assigned to either the sertraline treatment group or to the placebo group for the 3-month duration of the GnRH agonist therapy .,interventions,0,6,0
